transaction_id,user_id,timestamp,amount,merchant,category,is_fraud,hour,day_of_week,is_night,is_weekend,amount_log,cust_tx_count,cust_mean_amt,cust_std_amt,amt_vs_cust_mean,amt_zscore,merchant_tx_count
TXN_820008E8,USR_3690C9E2A4C8,2024-06-21 18:57:09,187.39,Caltex,fuel,0,18,4,0,0,5.238514282177283,18,130.10444444444445,40.92301009891081,1.440304370836283,1.3998372899671032,2589
TXN_BF19DC80,USR_B3456784DB76,2024-06-19 18:42:40,437.36,Maynilad,bills,0,18,2,0,0,6.083040490595192,23,479.86869565217387,60.15537800368973,0.9114159851679571,-0.7066483008195854,2487
TXN_F21DA917,USR_DB2208379DB8,2024-06-25 16:26:41,484.31,H&M,retail,0,16,1,0,0,6.1847878620097125,19,446.1621052631579,78.49871199077427,1.085502319192384,0.4859684161548986,3096
TXN_E74E7280,USR_8D3787A8DD2A,2024-06-23 02:03:21,5737.97,Seaoil,fuel,0,2,6,1,1,8.655035030703168,27,1314.5307407407408,1653.0420043430559,4.365032952186631,2.6759388131909727,2597
TXN_5F8C3355,USR_C12E38131845,2024-06-11 15:36:02,10.0,Palawan Pawnshop,remittance,0,15,1,0,0,2.3978952727983707,22,164.11772727272725,211.51140673803633,0.060931869860233245,-0.7286497198842725,3294
TXN_D424D623,USR_F40A46D22FEF,2024-06-01 16:18:16,90.92,Puregold,grocery,0,16,5,0,1,4.5209186335405,28,129.3057142857143,83.99077199878795,0.7031398457642775,-0.4570229963573998,3321
TXN_784246A8,USR_687B9ACCA8D5,2024-06-16 15:12:45,303.61,KFC,food,0,15,6,0,1,5.719032269863077,26,227.00384615384613,66.34441324343283,1.3374663255392534,1.1546737713078223,2506
TXN_50D16604,USR_7BEC927C50E6,2024-06-08 16:21:24,340.99,Bench,retail,0,16,5,0,1,5.834781496869033,19,418.74,96.09915845394045,0.8143239241514679,-0.809060154636587,3159
TXN_9435BED7,USR_0D522022F22F,2024-06-19 11:22:39,120.18,Uniqlo,retail,0,11,2,0,0,4.797277043516843,25,215.3076,62.10568400449886,0.5581781599880442,-1.5317052138348137,3108
TXN_327EA4DC,USR_8DCD27A77B9C,2024-06-10 09:33:43,152.9,KFC,food,0,9,0,0,0,5.0363030408448335,27,298.32074074074075,120.66217678760196,0.5125356005078007,-1.2051891040844998,2506
TXN_433C8FA8,USR_143B2430C9C3,2024-06-15 16:32:41,159.0,Spotify PH,entertainment,0,16,5,0,1,5.075173815233827,17,263.34823529411767,256.93269520526417,0.6037633015532411,-0.4061306219138342,3339
TXN_CA7B0000,USR_519E2020DEA2,2024-06-13 13:52:29,932.0,Petron,fuel,0,13,3,0,0,6.838405200847344,17,997.5635294117646,76.51916810031787,0.9342763368149998,-0.8568249111771964,2842
TXN_8DD48627,USR_E0F8E83F7DCC,2024-06-21 10:31:03,577.93,LBC Remittance,remittance,0,10,4,0,0,6.361181572164058,22,614.8504545454545,51.289798900094404,0.9399521391365174,-0.7198401112207657,3233
TXN_2D33A7A8,USR_409A4FBA6729,2024-06-05 16:15:52,234.15,Western Union,remittance,0,16,2,0,0,5.460223608391057,21,288.80095238095237,86.86865953292715,0.8107660243804391,-0.6291216265356098,3397
TXN_DDD556EA,USR_1729B0E15A2E,2024-06-07 11:56:51,670.19,Jollibee,food,0,11,4,0,0,6.509052256353095,22,2042.0531818181817,2837.825571423079,0.3281941949244217,-0.4834205441068573,2541
TXN_2127AD0D,USR_9325DAF95EBC,2024-06-17 10:32:01,574.75,Zalora PH,ecommerce,0,10,0,0,0,6.3556735387007945,19,546.782105263158,81.5854264340927,1.0511499818055134,0.34280503220869446,3467
TXN_CB69AAEE,USR_47091FDE27B4,2024-06-17 09:45:39,199.61,SM Supermarket,grocery,0,9,0,0,0,5.3013627247339965,20,101.438,52.467254910989354,1.9678029929418186,1.8711098982532555,3355
TXN_B42E2D95,USR_9A8E69DDA623,2024-06-02 16:15:06,308.06,Shell,fuel,0,16,6,0,1,5.733535432805549,26,316.63115384615384,50.33814874044718,0.9729301626103054,-0.17027153481901014,2723
TXN_C642F6E5,USR_50800AB4B67C,2024-06-05 17:29:39,1027.06,Bench,retail,0,17,2,0,0,6.9354288100706505,21,1079.2247619047619,91.6252270730636,0.951664598749897,-0.5693275047776468,3159
TXN_7E9C5A7F,USR_16184623D3CC,2024-06-18 20:35:19,947.43,Petron,fuel,0,20,1,0,0,6.854807985913653,20,852.6754999999999,95.11233344535846,1.1111260966204481,0.9962377808072571,2842
TXN_E22D5CD1,USR_30255F8AB814,2024-06-07 10:09:13,1067.08,Globe,bills,0,10,4,0,0,6.973617923081839,18,926.6161111111111,228.04962037805538,1.151588006298861,0.6159356400392824,2505
TXN_FB715D04,USR_BE04849F1BE8,2024-06-21 09:44:44,356.25,JoyRide,transport,0,9,4,0,0,5.878435816809977,19,396.79894736842107,33.4429333001652,0.8978098413863234,-1.2124817821231095,3308
TXN_FD95C1D6,USR_BCC216DC778C,2024-06-01 14:39:44,1295.53,Mercury Drug,pharmacy,0,14,5,0,1,7.167446743931991,19,1281.251052631579,46.11304875517426,1.0111445351307866,0.3096509069248912,4580
TXN_06B20BD2,USR_234BB41B24B5,2024-06-14 11:18:48,204.72,Shopee,ecommerce,0,11,4,0,0,5.326516020906715,18,190.01555555555558,84.53239895568217,1.077385477206722,0.1739503980240709,3611
TXN_B2F1B1E1,USR_1B8928718F74,2024-06-18 10:19:52,449.6,Watsons,pharmacy,0,10,1,0,0,6.110580027998144,22,504.07545454545453,35.39401479229058,0.8919299599789695,-1.5391148719240828,4579
TXN_0DDC7F68,USR_D14C1F377AE2,2024-06-06 12:24:09,56.59,Globe,bills,0,12,3,0,0,4.053348941518581,16,158.43625,113.79969360679317,0.35717836037928713,-0.894960669674645,2505
TXN_FACB1607,USR_85BA9CDECC30,2024-06-06 22:12:28,2705.97,Western Union,remittance,0,22,3,0,0,7.903585207173874,18,1209.083888888889,1058.1776042364138,2.2380332951789352,1.4145887279384037,3397
TXN_9188787E,USR_8C0BE1C74C02,2024-06-03 03:07:47,2939.95,Bench,retail,0,3,0,1,0,7.986487937389414,24,1100.28125,1029.2855019542208,2.6719986367097754,1.787326010621332,3159
TXN_8E51ABD1,USR_9A6F86E0F853,2024-06-01 09:25:08,449.29,Mercury Drug,pharmacy,0,9,5,0,1,6.109891819643661,25,507.5076,88.29433651524127,0.8852872351056708,-0.6593582589444023,4580
TXN_F4C5C8B9,USR_0B92B8D2BF1D,2024-06-13 17:22:25,270.72,Angkas,transport,0,17,3,0,0,5.604772124323102,18,182.86166666666665,119.68040889606542,1.4804633739448925,0.7341078973827576,3305
TXN_9B3DBD65,USR_E506C122766F,2024-06-06 07:03:43,10.0,Shopee,ecommerce,0,7,3,0,0,2.3978952727983707,22,149.41045454545454,97.96445625970543,0.06692972075050352,-1.4230717942684437,3611
TXN_31DA5205,USR_5A237070ED50,2024-06-13 12:57:46,10.0,Shell,fuel,0,12,3,0,0,2.3978952727983707,20,105.16749999999999,78.22254843007057,0.0950864097739788,-1.2166248979200829,2723
TXN_9B6CFD32,USR_C6907ACB0DF8,2024-06-28 17:51:35,639.97,Palawan Pawnshop,remittance,0,17,4,0,0,6.462982653953353,25,559.09,65.25598248436694,1.144663649857546,1.239426592314913,3294
TXN_A34AA746,USR_9AFA4ED4B7AF,2024-06-14 21:28:45,437.7,Mercury Drug,pharmacy,0,21,4,0,0,6.083815808172168,14,403.5071428571428,47.50309421963543,1.0847391619877174,0.7198027350395997,4580
TXN_E346B112,USR_F6C316F51CBB,2024-06-20 12:51:18,793.32,SM Supermarket,grocery,0,12,3,0,0,6.677486402725338,22,938.2863636363636,138.41370574667863,0.8454988058492223,-1.0473411058051585,3355
TXN_1D415586,USR_63CC56BE935E,2024-06-29 13:18:54,455.31,Bench,retail,0,13,5,0,1,6.1231724030997485,19,511.6952631578947,47.56508551079375,0.8898069471841376,-1.1854338650124787,3159
TXN_BE2D44CB,USR_1D7C4AE0054C,2024-06-10 15:25:35,190.97,SM Supermarket,grocery,0,15,0,0,0,5.257339109819479,20,166.33599999999998,156.0548406439898,1.1480978260800545,0.15785476373680754,3355
TXN_F7F1AB56,USR_656E6A5C0126,2024-06-10 14:57:27,163.19,Watsons,pharmacy,0,14,0,0,0,5.1010242938239365,18,167.65833333333333,98.93297358193932,0.9733485759671554,-0.04516525857364792,4579
TXN_649333A0,USR_3A56614C2730,2024-06-30 10:12:51,614.7,Grab,transport,0,10,6,0,1,6.422759831917165,27,624.5722222222222,77.07818968840034,0.9841936258579015,-0.12808061868089982,3264
TXN_A3BA5B56,USR_225F6796AAD7,2024-06-26 12:04:57,348.76,Puregold,grocery,0,12,2,0,0,5.857247204988174,14,1328.9342857142858,1483.7414389810142,0.26243585085344034,-0.6606099014035608,3321
TXN_203F256F,USR_8030DE15D079,2024-06-12 09:47:54,835.77,Shell,fuel,0,9,2,0,0,6.729549241807581,20,804.379,103.47004574932986,1.0390251361596474,0.30338248883880375,2723
TXN_F5AE514E,USR_81D55998A092,2024-06-16 19:47:02,249.8,Globe,bills,0,19,6,0,1,5.524655808758766,19,274.1121052631579,206.1434511741479,0.9113059773820326,-0.11793780071384044,2505
TXN_7062C019,USR_5A8B6AAC004B,2024-06-20 01:31:46,462.73,Seaoil,fuel,0,1,3,1,0,6.1393024863070265,28,656.4196428571429,157.5765655749174,0.704930154108748,-1.2291779691303584,2597
TXN_EB4F508C,USR_DD49EB29DC13,2024-06-24 18:20:39,236.95,Mercury Drug,pharmacy,0,18,0,0,0,5.4720605675671194,17,288.5564705882353,50.432203122258166,0.8211564256942346,-1.0232840802553718,4580
TXN_4C94C93E,USR_CED4E5FC0923,2024-06-02 12:21:56,348.31,Seaoil,fuel,0,12,6,0,1,5.855959780088937,30,296.4426666666667,88.38582867114533,1.1749658168824946,0.5868286139594595,2597
TXN_26241C06,USR_0CBDB556B047,2024-06-10 12:08:18,445.04,Mercury Drug,pharmacy,0,12,0,0,0,6.100408634097161,14,319.0821428571429,153.57468917954355,1.3947505680311771,0.8201732838591659,4580
TXN_B4549CCD,USR_56A66264CCB6,2024-06-29 22:14:28,421.46,Caltex,fuel,0,22,5,0,1,6.046094767759096,19,383.4436842105263,49.39861448917665,1.0991444568102522,0.769582632667431,2589
TXN_1C42077C,USR_AA909F648AD3,2024-06-30 02:17:08,6367.59,McDonald's,food,1,2,6,1,1,8.759133373986172,26,2221.6123076923077,2262.940379817918,2.866202162253704,1.8321197187879323,2531
TXN_91E7A282,USR_D21A82BB3D76,2024-06-02 13:07:12,647.71,Chowking,food,0,13,6,0,1,6.47498577554647,15,709.0626666666667,77.25491861055714,0.9134735622790555,-0.7941587120834589,2601
TXN_1AB69C61,USR_12660C233FBF,2024-06-10 15:40:07,48.36,Spotify PH,entertainment,0,15,0,0,0,3.8991403795971324,28,173.78214285714284,90.29297562429731,0.27827945498103296,-1.389057587133095,3339
TXN_8676D7A2,USR_0AE18CB2A60D,2024-06-22 14:26:36,45.35,KFC,food,0,14,5,0,1,3.836221292011864,21,120.19809523809523,86.50990773426173,0.3772938324005122,-0.8651967988122924,2506
TXN_C3EFE7EF,USR_8362BC23C260,2024-06-06 09:55:53,354.78,Spotify PH,entertainment,0,9,3,0,0,5.874312562297123,19,245.8721052631579,131.99533188626816,1.4429453053197498,0.8250889874640104,3339
TXN_167353C3,USR_35491B736320,2024-06-29 10:24:59,1045.95,Western Union,remittance,0,10,5,0,1,6.9536364542383255,22,1070.3727272727274,131.4610325454736,0.977182969398022,-0.1857792138069014,3397
TXN_31F82ED4,USR_E036142EF913,2024-06-24 07:43:56,829.28,Shopee,ecommerce,0,7,0,0,0,6.72176299329872,28,756.4242857142857,99.26981494256025,1.096315937577045,0.7339160884618986,3611
TXN_AC960A84,USR_9FC580598841,2024-06-10 12:47:03,491.6,Bench,retail,0,12,0,0,0,6.199697485686437,22,556.3927272727273,115.94587432573945,0.8835485726220658,-0.5588187389069067,3159
TXN_F04962E4,USR_359262C77FBA,2024-06-04 21:08:47,374.24,Shopee,ecommerce,0,21,1,0,0,5.92756582125775,23,321.69652173913045,64.09980290770264,1.1633324413196942,0.8197135697235645,3611
TXN_41F038C3,USR_1C3971FF8F49,2024-06-16 21:48:52,1294.62,Seaoil,fuel,0,21,6,0,1,7.1667446240412565,15,1323.086,87.2079631685089,0.9784851476011547,-0.3264151456521218,2597
TXN_3CEE8838,USR_B1F65E107D22,2024-06-18 23:30:28,4415.58,Western Union,remittance,1,23,1,0,0,8.393120919912223,22,1277.345,1431.51716289214,3.4568421217420062,2.1922440619975037,3397
TXN_4670BFF3,USR_0E51877A25D1,2024-06-08 16:05:47,56.07,Bench,retail,0,16,5,0,1,4.044278584548617,27,107.3862962962963,81.73327404279719,0.522133660749148,-0.6278507363940687,3159
TXN_524737A2,USR_F212B31A66AB,2024-06-15 21:13:07,489.31,Watsons,pharmacy,0,21,5,0,1,6.1950378441253156,17,2731.4194117647057,2308.355747584389,0.17914129111489663,-0.9713015050258267,4579
TXN_C39A9CB9,USR_E604F1C4B642,2024-06-19 12:02:13,362.89,Watsons,pharmacy,0,12,2,0,0,5.8968516241635855,20,316.725,96.27652145881947,1.1457573604826086,0.4795042373780267,4579
TXN_109A20D9,USR_592C48A80983,2024-06-13 20:41:54,166.6,Zalora PH,ecommerce,0,20,3,0,0,5.121580188047982,22,311.11727272727273,123.76799429277108,0.535489394526504,-1.1676465596125922,3467
TXN_6105554D,USR_DEC4ACB13591,2024-06-07 14:48:36,227.39,Netflix PH,entertainment,0,14,4,0,0,5.431054693986231,21,449.0585714285714,238.9900454053623,0.5063704702843267,-0.9275221947075718,3499
TXN_9511E1C7,USR_9D145A544447,2024-06-04 15:59:03,146.38,SM Supermarket,grocery,0,15,1,0,0,4.9930142853388535,19,357.51684210526315,143.27930830888906,0.40943525663748204,-1.473603164307645,3355
TXN_8ABA831E,USR_F331BB33E916,2024-06-23 20:14:06,77.42,Grab,transport,0,20,6,0,1,4.362078996864185,23,272.67304347826087,204.225938550126,0.283929790096352,-0.9560638813241695,3264
TXN_2CB67D7F,USR_2FDE3E845521,2024-06-20 07:26:26,125.2,Mercury Drug,pharmacy,0,7,3,0,0,4.837867950107113,27,155.2714814814815,45.07954087402739,0.8063296543874717,-0.6670760371062279,4580
TXN_7872C03D,USR_92C093C99CFF,2024-06-29 14:07:49,100.44,Bench,retail,0,14,5,0,1,4.6194674906889155,21,311.6095238095238,143.31929487951686,0.32232647696953315,-1.4734200582383041,3159
TXN_7E84C0DB,USR_D017D800DE22,2024-06-08 09:37:49,133.87,SM Supermarket,grocery,0,9,5,0,1,4.904311351528766,17,172.17823529411763,75.52421914817243,0.7775082592207059,-0.5072311336109642,3355
TXN_D7BE6A8A,USR_E8E700E789F4,2024-06-22 19:35:50,477.11,Palawan Pawnshop,remittance,0,19,5,0,1,6.169840831539652,28,2193.756785714286,2817.434671160923,0.21748536715953032,-0.6092942644900202,3294
TXN_08EE78EB,USR_8D318BE1F055,2024-06-22 15:25:05,327.33,Spotify PH,entertainment,0,15,5,0,1,5.79401920016818,21,297.68285714285713,153.10519684657532,1.0995930472469757,0.19363903686860626,3339
TXN_5F1D5D59,USR_F2732879365E,2024-06-10 18:42:43,538.03,Seaoil,fuel,0,18,0,0,0,6.289771227987201,20,567.96,75.10941401505012,0.9473026269438916,-0.3984853349222552,2597
TXN_085E13E6,USR_7FE80BE6D7E6,2024-06-23 09:28:16,1316.14,Bench,retail,0,9,6,0,1,7.183217998295577,17,1381.5658823529411,107.23862131123886,0.9526436754196137,-0.6100962652479954,3159
TXN_E69DFFA7,USR_F2790A874B3D,2024-06-14 12:13:47,158.2,Lazada,ecommerce,0,12,4,0,0,5.0701612734102826,23,137.56826086956522,50.27857890630905,1.1499745580766387,0.4103484939077208,3486
TXN_3E95B067,USR_1E73D6F357D9,2024-06-08 14:07:49,563.18,Globe,bills,0,14,5,0,1,6.335373349517041,21,520.5990476190476,128.68122244153423,1.0817922210472992,0.3309026101299894,2505
TXN_7F08AAAB,USR_2A735E5A81F6,2024-06-30 07:01:40,387.12,H&M,retail,0,7,6,0,1,5.961314570157099,17,423.6017647058823,86.09712286389815,0.9138772126406829,-0.4237280351763758,3096
TXN_83D6DA8E,USR_41B40CF20B39,2024-06-29 21:28:38,344.44,Shell,fuel,0,21,5,0,1,5.844818966766497,17,190.02588235294118,134.8890715578371,1.8125951882620281,1.1447489100679673,2723
TXN_013B1648,USR_8F32E0450DDC,2024-06-18 19:23:08,437.18,Palawan Pawnshop,remittance,0,19,1,0,0,6.082629784860074,16,260.33125,116.07689835478318,1.6793220176153292,1.523548203863504,3294
TXN_D3BB63B6,USR_F2C65735D2FB,2024-06-27 17:49:58,236.96,KFC,food,0,17,3,0,0,5.472102592319705,26,300.4019230769231,72.04289155880576,0.7888098637056112,-0.8806132250293885,2506
TXN_38EAA710,USR_0F71A945F152,2024-06-19 16:11:05,744.28,Meralco,bills,0,16,2,0,0,6.613759986695976,18,610.6344444444444,199.85403356456473,1.2188634407545214,0.6687158281031712,2504
TXN_BC5CC1F9,USR_6FE602EF432E,2024-06-14 14:33:45,401.78,Shopee,ecommerce,0,14,4,0,0,5.998390507178715,20,530.9365,208.07644208382447,0.7567383293468112,-0.6207165919693499,3611
TXN_FF42DC31,USR_194F860F19A2,2024-06-19 09:30:02,678.73,McDonald's,food,0,9,2,0,0,6.521695660497896,26,613.5484615384615,57.595321871992894,1.1062369846010056,1.131715846736206,2531
TXN_A436F619,USR_E2C5842B2126,2024-06-16 14:44:58,1052.91,Chowking,food,0,14,6,0,1,6.960262336461152,21,1182.7752380952381,112.02861909436571,0.8902029448086304,-1.1592148429919387,2601
TXN_F1E5D518,USR_203F6B51929A,2024-06-26 14:30:57,1284.01,Zalora PH,ecommerce,0,14,2,0,0,7.158521779400207,26,1308.1576923076923,39.493042760232306,0.9815406869900559,-0.6114416773021217,3467
TXN_A9E5BE2F,USR_E89D4062992D,2024-06-19 19:29:22,208.76,SM Supermarket,grocery,0,19,2,0,0,5.34596402001539,14,176.16357142857143,47.286039996720255,1.1850350120964726,0.6893457048422769,3355
TXN_FB799577,USR_AE2EDAD52FCB,2024-06-20 12:08:03,147.72,KFC,food,0,12,3,0,0,5.0020653434131885,22,103.59545454545454,56.85217470626052,1.4259312886528144,0.7761276623409512,2506
TXN_857F20C1,USR_2DEA17AF9118,2024-06-18 12:51:24,42.38,SM Supermarket,grocery,0,12,1,0,0,3.7699985053987284,23,269.22043478260866,219.56815234120282,0.1574174710551366,-1.0331208436325128,3355
TXN_95E4A092,USR_CED1D0A34313,2024-06-05 11:42:00,345.19,Caltex,fuel,0,11,2,0,0,5.846987757287377,24,342.90541666666667,95.82581716114633,1.00666242999173,0.023841000275193057,2589
TXN_6456DC9F,USR_B1081612C809,2024-06-20 09:21:00,219.85,H&M,retail,0,9,3,0,0,5.397483738042536,22,295.54454545454547,130.24260398441325,0.7438810946794107,-0.581181143023085,3096
TXN_FD244253,USR_5ACFA23F787F,2024-06-08 13:18:05,92.05,Robinsons Supermarket,grocery,0,13,5,0,1,4.5331369830882595,24,241.84,98.38295380806575,0.3806235527605829,-1.522519849228162,3275
TXN_F99DEDC7,USR_1040C0EDA323,2024-06-01 10:41:07,252.95,Zalora PH,ecommerce,0,10,5,0,1,5.537137397247254,28,208.89178571428573,116.6377267932976,1.2109140583668738,0.3777355363193537,3467
TXN_F4B86E5D,USR_AD40CAE116D3,2024-06-05 10:08:24,63.41,Grab,transport,0,10,2,0,0,4.165268900558799,23,101.62304347826087,67.86036401282098,0.6239726525504095,-0.5631128573150315,3264
TXN_AADDB9BA,USR_B04502D5AE2C,2024-06-20 20:11:40,148.1,Caltex,fuel,0,20,3,0,0,5.004617221770693,21,200.43333333333334,52.83401473798233,0.7388990520501968,-0.9905235025556449,2589
TXN_7E611DC2,USR_94E8D166B0DD,2024-06-09 17:33:11,326.84,Angkas,transport,0,17,6,0,1,5.79252568449059,18,220.8011111111111,125.95311615550067,1.4802461742778457,0.8418917461091812,3305
TXN_22E0F338,USR_4919BD7343C7,2024-06-21 10:26:48,187.69,Western Union,remittance,0,10,4,0,0,5.240105456799623,21,218.9509523809524,38.6527381830527,0.857223948825677,-0.808764238955004,3397
TXN_57EF3095,USR_5CFE5B64E63C,2024-06-23 18:18:25,883.81,H&M,retail,0,18,6,0,1,6.785372932693353,13,888.1215384615384,54.115844852525065,0.995145328340981,-0.07967238566095537,3096
TXN_2B5E54C5,USR_82704C4F4FC3,2024-06-10 07:50:09,235.32,Shell,fuel,0,7,0,0,0,5.46518681878307,20,83.192,85.60074339323045,2.828637368943785,1.7771808277339507,2723
TXN_9BE544E1,USR_1CCD88FA718C,2024-06-02 23:28:46,99.66,McDonald's,food,0,23,6,0,1,4.611748501348214,15,114.82066666666667,75.25141740161696,0.8679622135312345,-0.20146685856497154,2531
TXN_7C0EC10B,USR_3800D2623582,2024-06-19 17:50:10,844.23,Puregold,grocery,0,17,2,0,0,6.739608779669486,18,870.1416666666668,63.830210922968035,0.9702213241127744,-0.40594674984752405,3321
TXN_B1026807,USR_039655611F60,2024-06-24 13:57:24,132.53,Spotify PH,entertainment,0,13,0,0,0,4.894326171695873,20,398.2255,453.40744103283896,0.33280139016629323,-0.5859972200592326,3339
TXN_064D68D5,USR_083B68A58690,2024-06-05 11:45:18,1503.86,H&M,retail,0,11,2,0,0,7.31645514960023,11,4356.847272727273,5666.032543572426,0.3451716128342221,-0.503524688710659,3096
TXN_9D612B10,USR_118910372556,2024-06-30 15:29:23,247.36,Angkas,transport,0,15,6,0,1,5.514879306496692,17,171.14764705882354,113.67925737186027,1.4453017862029793,0.6704156475196272,3305
TXN_0976F434,USR_3B75051510EF,2024-06-02 15:50:00,2122.64,KFC,food,0,15,6,0,1,7.660886876471094,21,2051.6914285714283,40.55098633642769,1.0345805272856932,1.7496139511429722,2506
TXN_731011BD,USR_FADE3852DE40,2024-06-30 22:40:40,4090.19,Netflix PH,entertainment,1,22,6,0,1,8.316591160263306,15,3320.2173333333335,3763.322536789355,1.2319042970275744,0.2045991697866421,3499
TXN_CFD4F322,USR_F6CDC0A48B36,2024-06-13 08:23:24,622.14,Lazada,ecommerce,0,8,3,0,0,6.434771212643022,17,442.08647058823533,71.35379815934611,1.4072812478761907,2.5233909624144846,3486
TXN_4ECAABE7,USR_8B115E00FEB7,2024-06-23 14:37:44,326.94,Puregold,grocery,0,14,6,0,1,5.7928306648217225,27,277.4348148148148,47.062503396291255,1.1784389793222276,1.0519029293293938,3321
TXN_F1A25454,USR_0249DF41A31A,2024-06-07 13:51:20,212.31,Angkas,transport,0,13,4,0,0,5.3627465067037265,23,167.55173913043478,92.50866969946773,1.267130983543268,0.4838277430049231,3305
TXN_37E4DB87,USR_37360E9747B0,2024-06-07 14:49:55,352.91,H&M,retail,0,14,4,0,0,5.869042643521861,23,371.28782608695656,68.81919750374374,0.9505024813724895,-0.26704505070245466,3096
TXN_E4BF2304,USR_05BA6DCD900E,2024-06-04 18:15:39,486.47,McDonald's,food,0,18,1,0,0,6.189228750082795,18,438.33833333333337,100.91647421331695,1.1098048311210675,0.4769455833786775,2531
TXN_E8FC0D50,USR_194F860F19A2,2024-06-06 12:55:09,587.8,Uniqlo,retail,0,12,3,0,0,6.378086567414666,26,613.5484615384615,57.595321871992894,0.9580335325511927,-0.44705821065191986,3108
TXN_CC15DD8E,USR_06095E554E07,2024-06-27 11:45:17,1270.11,Chowking,food,0,11,3,0,0,7.147645813471313,25,1141.0991999999999,125.12237356284444,1.1130583563627834,1.031076987475557,2601
TXN_EF5EE0DD,USR_87DE87A4B0AF,2024-06-05 12:34:23,781.84,Zalora PH,ecommerce,0,12,2,0,0,6.662928332836769,18,927.385,380.8552080322574,0.8430587080868862,-0.3821531041983035,3467
TXN_D2AA0371,USR_C0CFF28BF963,2024-06-24 13:54:43,418.15,Shopee,ecommerce,0,13,0,0,0,6.038228851083867,14,498.61785714285713,146.30362518136312,0.8386181802537385,-0.5500059006914995,3611
TXN_41B1D4FD,USR_3C348588454F,2024-06-26 09:41:24,277.32,Palawan Pawnshop,remittance,0,9,2,0,0,5.628771530843687,19,338.66315789473686,53.20908183265038,0.8188667516216146,-1.1528700699349854,3294
TXN_76536F56,USR_BD237FCAC593,2024-06-05 09:48:09,156.2,Uniqlo,retail,0,9,2,0,0,5.057518879995106,22,168.86681818181816,75.16292959053708,0.9249893003307207,-0.1685248067186086,3108
TXN_4BDC7D65,USR_02CD0C4D98FE,2024-06-07 12:28:16,1427.67,Lazada,ecommerce,0,12,4,0,0,7.264499220540479,27,1475.604814814815,92.24461557646063,0.9675151406836537,-0.5196489195031938,3486
TXN_A642E35F,USR_417D6396512E,2024-06-20 13:24:12,3876.87,Lazada,ecommerce,0,13,3,0,0,8.263041312806463,21,11618.128095238095,15291.14752390762,0.33369144910604603,-0.5062574985385614,3486
TXN_8CEBB08A,USR_656E6A5C0126,2024-06-18 10:06:21,157.43,Petron,fuel,0,10,1,0,0,5.065312855386951,18,167.65833333333333,98.93297358193932,0.9389929916937881,-0.10338649454176689,2842
TXN_89321907,USR_F1C9C65F5DF3,2024-06-18 17:06:52,341.88,Chowking,food,0,17,1,0,0,5.837380531725267,23,407.9347826086956,121.87237164977753,0.8380751398860351,-0.5419996485993895,2601
TXN_6C31C27F,USR_0EC7C49A5E3F,2024-06-26 10:20:16,1040.77,SM Supermarket,grocery,0,10,2,0,0,6.948676468582398,16,1222.9425,124.78112578965353,0.8510375590014648,-1.4599363392956772,3355
TXN_8C38E59E,USR_28EE7A945BAE,2024-06-27 23:44:20,6851.36,Palawan Pawnshop,remittance,1,23,3,0,0,8.832348397468417,22,2891.752727272727,3290.801635937275,2.3692758842694315,1.2032348682111638,3294
TXN_30A16266,USR_745B6C1F8754,2024-06-14 14:06:36,50.2,Caltex,fuel,0,14,4,0,0,3.9357395320454622,20,253.67649999999998,200.8887349354049,0.19788983212793507,-1.0128815837503995,2589
TXN_4802B55D,USR_500186F19CC5,2024-06-04 12:40:33,825.43,Puregold,grocery,0,12,1,0,0,6.71711521917944,23,875.2865217391304,87.14062759850235,0.9430397698332973,-0.5721386580811726,3321
TXN_35EBDC14,USR_DF32EF2391A5,2024-06-16 15:29:45,232.46,Angkas,transport,0,15,6,0,1,5.453010756224518,19,310.6821052631579,55.02180603875232,0.7482246195105141,-1.421656446657599,3305
TXN_2B24F313,USR_0F26E7B39426,2024-06-07 13:08:44,3470.13,Meralco,bills,0,13,4,0,0,8.152235468343953,22,3350.8445454545454,92.15149590431292,1.0355986238473018,1.2944494646947715,2504
TXN_737DFC95,USR_27E24305E00D,2024-06-14 06:19:29,396.04,Palawan Pawnshop,remittance,0,6,4,0,0,5.984037031279185,23,466.1217391304348,58.85273382482862,0.849649279902662,-1.1907983635533017,3294
TXN_FEAF1ECE,USR_461E1CAD3F73,2024-06-20 16:07:52,355.08,Puregold,grocery,0,16,3,0,0,5.875155424707599,31,262.24129032258065,102.65350364996269,1.354020183327596,0.9043890990129754,3321
TXN_3AE53465,USR_F63200964349,2024-06-17 03:19:06,776.13,Grab,transport,0,3,0,1,0,6.655607646540172,22,750.264090909091,70.75171420834914,1.034475739147442,0.3655870303633019,3264
TXN_EAE5DEAD,USR_B433222242E8,2024-06-10 19:10:43,342.04,Palawan Pawnshop,remittance,0,19,0,0,0,5.8378470584423825,14,315.7314285714286,160.57786435520657,1.0833257922612423,0.16383684970558382,3294
TXN_5751C121,USR_EE613E349AC9,2024-06-05 13:22:36,575.74,YouTube Premium,entertainment,0,13,2,0,0,6.357391558368655,22,478.0445454545454,117.50601888240907,1.2043647510952293,0.8314080884859969,3389
